ID,RA,DEC,Z,Radius_Mpc,Density_Fraction,Effective_Radius_deg,Catalog_Source
13679,,,,40.746,,1.3038720000000001,SDSS_DR12
3421,,,,48.149,,1.5407680000000001,SDSS_DR12
7232,,,,44.13,,1.41216,SDSS_DR12
1070,,,,30.791,,0.9853120000000001,SDSS_DR12
8589,,,,57.647,,1.844704,SDSS_DR12
22165,,,,59.203,,1.8944960000000002,SDSS_DR12
8258,,,,46.423,,1.4855360000000002,SDSS_DR12
21141,,,,77.157,,2.469024,SDSS_DR12
1256,,,,41.963,,1.342816,SDSS_DR12
13097,,,,46.875,,1.5,SDSS_DR12
12079,,,,40.925,,1.3095999999999999,SDSS_DR12
7854,,,,53.009,,1.696288,SDSS_DR12
8172,,,,36.937,,1.181984,SDSS_DR12
14740,,,,78.61,,2.51552,SDSS_DR12
17058,,,,60.329,,1.930528,SDSS_DR12
6216,,,,57.234,,1.831488,SDSS_DR12
2592,,,,47.556,,1.521792,SDSS_DR12
9172,,,,26.639,,0.852448,SDSS_DR12
19726,,,,49.33,,1.57856,SDSS_DR12
14690,,,,36.955,,1.18256,SDSS_DR12
6319,,,,20.881,,0.668192,SDSS_DR12
14346,,,,38.434,,1.2298879999999999,SDSS_DR12
16129,,,,52.548,,1.6815360000000001,SDSS_DR12
19414,,,,48.842,,1.5629439999999999,SDSS_DR12
4025,,,,43.803,,1.4016959999999998,SDSS_DR12
21032,,,,59.918,,1.917376,SDSS_DR12
17079,,,,34.426,,1.1016320000000002,SDSS_DR12
17938,,,,38.999,,1.2479680000000002,SDSS_DR12
18003,,,,46.891,,1.500512,SDSS_DR12
826,,,,43.503,,1.392096,SDSS_DR12
11732,,,,53.501,,1.712032,SDSS_DR12
17935,,,,62.221,,1.991072,SDSS_DR12
17563,,,,62.324,,1.994368,SDSS_DR12
19865,,,,66.002,,2.1120639999999997,SDSS_DR12
19123,,,,52.578,,1.6824960000000002,SDSS_DR12
11148,,,,58.494,,1.8718080000000001,SDSS_DR12
21904,,,,51.245,,1.63984,SDSS_DR12
11544,,,,50.905,,1.62896,SDSS_DR12
21820,,,,51.479,,1.647328,SDSS_DR12
3706,,,,47.256,,1.512192,SDSS_DR12
2567,,,,46.205,,1.4785599999999999,SDSS_DR12
21240,,,,80.728,,2.583296,SDSS_DR12
22199,,,,46.603,,1.4912960000000002,SDSS_DR12
9466,,,,27.918,,0.893376,SDSS_DR12
21582,,,,38.761,,1.2403520000000001,SDSS_DR12
4604,,,,59.519,,1.904608,SDSS_DR12
15274,,,,74.208,,2.374656,SDSS_DR12
16656,,,,51.533,,1.649056,SDSS_DR12
18616,,,,33.648,,1.0767360000000001,SDSS_DR12
22748,,,,56.789,,1.817248,SDSS_DR12
7249,,,,67.305,,2.15376,SDSS_DR12
13052,,,,31.007,,0.9922240000000001,SDSS_DR12
18749,,,,38.435,,1.2299200000000001,SDSS_DR12
21847,,,,51.43,,1.6457600000000001,SDSS_DR12
12469,,,,44.049,,1.409568,SDSS_DR12
9561,,,,26.928,,0.861696,SDSS_DR12
5227,,,,58.149,,1.860768,SDSS_DR12
7087,,,,94.622,,3.027904,SDSS_DR12
3478,,,,73.126,,2.3400320000000003,SDSS_DR12
7225,,,,132.644,,4.244608,SDSS_DR12
6622,,,,52.5,,1.68,SDSS_DR12
7103,,,,77.588,,2.4828159999999997,SDSS_DR12
1029,,,,56.102,,1.795264,SDSS_DR12
4240,,,,110.053,,3.521696,SDSS_DR12
3940,,,,34.845,,1.11504,SDSS_DR12
1971,,,,68.072,,2.1783040000000002,SDSS_DR12
6977,,,,58.704,,1.878528,SDSS_DR12
2119,,,,57.932,,1.8538240000000001,SDSS_DR12
3345,,,,57.933,,1.853856,SDSS_DR12
5079,,,,93.826,,3.0024319999999998,SDSS_DR12
1671,,,,38.12,,1.21984,SDSS_DR12
7580,,,,71.064,,2.2740479999999996,SDSS_DR12
8549,,,,55.909,,1.789088,SDSS_DR12
8776,,,,53.606,,1.715392,SDSS_DR12
5009,,,,20.514,,0.656448,SDSS_DR12
1851,,,,53.798,,1.7215360000000002,SDSS_DR12
7526,,,,58.206,,1.8625920000000002,SDSS_DR12
6630,,,,45.557,,1.457824,SDSS_DR12
7490,,,,47.903,,1.532896,SDSS_DR12
7189,,,,72.657,,2.325024,SDSS_DR12
289,,,,71.175,,2.2776,SDSS_DR12
2543,,,,60.078,,1.9224960000000002,SDSS_DR12
4325,,,,41.139,,1.316448,SDSS_DR12
643,,,,56.6,,1.8112000000000001,SDSS_DR12
7437,,,,85.577,,2.738464,SDSS_DR12
9591,,,,56.498,,1.807936,SDSS_DR12
794,,,,62.152,,1.988864,SDSS_DR12
6069,,,,53.027,,1.6968640000000001,SDSS_DR12
2124,,,,32.345,,1.03504,SDSS_DR12
3181,,,,54.579,,1.746528,SDSS_DR12
7557,,,,76.012,,2.432384,SDSS_DR12
4211,,,,62.852,,2.0112639999999997,SDSS_DR12
9567,,,,30.076,,0.9624320000000001,SDSS_DR12
3243,,,,51.513,,1.6484159999999999,SDSS_DR12
8115,,,,52.843,,1.6909760000000003,SDSS_DR12
8157,,,,56.221,,1.799072,SDSS_DR12
1677,,,,47.168,,1.509376,SDSS_DR12
4518,,,,60.291,,1.929312,SDSS_DR12
7411,,,,59.486,,1.903552,SDSS_DR12
1682,,,,90.852,,2.907264,SDSS_DR12
7470,,,,73.719,,2.3590079999999998,SDSS_DR12
9545,,,,19.553,,0.625696,SDSS_DR12
8349,,,,44.526,,1.424832,SDSS_DR12
8960,,,,35.375,,1.1320000000000001,SDSS_DR12
7488,,,,51.729,,1.655328,SDSS_DR12
6564,,,,56.625,,1.812,SDSS_DR12
687,,,,57.42,,1.8374400000000002,SDSS_DR12
905,,,,64.805,,2.07376,SDSS_DR12
6364,,,,64.706,,2.070592,SDSS_DR12
673,,,,26.11,,0.83552,SDSS_DR12
1800,,,,47.431,,1.517792,SDSS_DR12
5685,,,,87.737,,2.807584,SDSS_DR12
3920,,,,43.544,,1.393408,SDSS_DR12
1944,,,,50.876,,1.628032,SDSS_DR12
5050,,,,65.232,,2.087424,SDSS_DR12
1483,,,,82.699,,2.646368,SDSS_DR12
1788,,,,42.112,,1.3475840000000001,SDSS_DR12
1047,,,,54.822,,1.754304,SDSS_DR12
239,,,,74.148,,2.3727359999999997,SDSS_DR12
6402,,,,67.312,,2.153984,SDSS_DR12
1521,,,,46.567,,1.4901440000000001,SDSS_DR12
6641,,,,36.576,,1.1704320000000001,SDSS_DR12
4991,,,,58.379,,1.868128,SDSS_DR12
3235,,,,56.382,,1.804224,SDSS_DR12
4638,,,,57.309,,1.833888,SDSS_DR12
315,,,,25.403,,0.812896,SDSS_DR12
6958,,,,66.947,,2.142304,SDSS_DR12
974,,,,45.02,,1.4406400000000001,SDSS_DR12
1911,,,,42.91,,1.37312,SDSS_DR12
6582,,,,63.747,,2.039904,SDSS_DR12
169,,,,40.15,,1.2848,SDSS_DR12
1907,,,,44.144,,1.412608,SDSS_DR12
6142,,,,90.625,,2.9,SDSS_DR12
4591,,,,85.286,,2.729152,SDSS_DR12
3589,,,,65.156,,2.084992,SDSS_DR12
5640,,,,38.473,,1.231136,SDSS_DR12
168,,,,45.545,,1.45744,SDSS_DR12
6347,,,,70.728,,2.263296,SDSS_DR12
1031,,,,37.485,,1.19952,SDSS_DR12
1836,,,,71.477,,2.287264,SDSS_DR12
7275,,,,102.018,,3.264576,SDSS_DR12
9559,,,,28.262,,0.9043840000000001,SDSS_DR12
7631,,,,40.422,,1.293504,SDSS_DR12
2349,,,,42.935,,1.37392,SDSS_DR12
7242,,,,50.874,,1.627968,SDSS_DR12
1925,,,,65.043,,2.081376,SDSS_DR12
9632,,,,44.947,,1.438304,SDSS_DR12
6313,,,,47.266,,1.512512,SDSS_DR12
9635,,,,38.813,,1.242016,SDSS_DR12
7011,,,,92.959,,2.974688,SDSS_DR12
915,,,,50.757,,1.624224,SDSS_DR12
6377,,,,49.181,,1.5737919999999999,SDSS_DR12
5298,,,,27.472,,0.8791040000000001,SDSS_DR12
3492,,,,64.263,,2.056416,SDSS_DR12
3328,,,,35.364,,1.131648,SDSS_DR12
8868,,,,57.31,,1.8339200000000002,SDSS_DR12
754,,,,41.059,,1.313888,SDSS_DR12
8241,,,,23.384,,0.7482880000000001,SDSS_DR12
5660,,,,73.861,,2.3635520000000003,SDSS_DR12
1943,,,,44.428,,1.4216959999999998,SDSS_DR12
5842,,,,21.98,,0.70336,SDSS_DR12
930,,,,65.797,,2.105504,SDSS_DR12
1830,,,,74.106,,2.3713919999999997,SDSS_DR12
5582,,,,122.153,,3.9088960000000004,SDSS_DR12
2241,,,,38.875,,1.244,SDSS_DR12
4907,,,,89.544,,2.865408,SDSS_DR12
2100,,,,62.621,,2.0038720000000003,SDSS_DR12
2317,,,,46.73,,1.49536,SDSS_DR12
7081,,,,79.575,,2.5464,SDSS_DR12
7459,,,,76.727,,2.455264,SDSS_DR12
5264,,,,69.032,,2.209024,SDSS_DR12
4643,,,,48.296,,1.545472,SDSS_DR12
7403,,,,73.191,,2.342112,SDSS_DR12
8103,,,,37.117,,1.187744,SDSS_DR12
1850,,,,47.498,,1.519936,SDSS_DR12
656,,,,54.226,,1.735232,SDSS_DR12
135,,,,48.916,,1.565312,SDSS_DR12
8713,,,,30.286,,0.969152,SDSS_DR12
5059,,,,52.672,,1.685504,SDSS_DR12
8543,,,,55.409,,1.773088,SDSS_DR12
3550,,,,68.026,,2.176832,SDSS_DR12
7528,,,,40.814,,1.306048,SDSS_DR12
7525,,,,69.996,,2.239872,SDSS_DR12
199,,,,55.458,,1.774656,SDSS_DR12
7344,,,,41.159,,1.317088,SDSS_DR12
5524,,,,59.752,,1.9120640000000002,SDSS_DR12
1940,,,,67.246,,2.151872,SDSS_DR12
270,,,,56.762,,1.816384,SDSS_DR12
2246,,,,42.973,,1.375136,SDSS_DR12
637,,,,43.903,,1.404896,SDSS_DR12
5613,,,,58.346,,1.8670719999999998,SDSS_DR12
6018,,,,50.618,,1.619776,SDSS_DR12
7935,,,,27.193,,0.8701760000000001,SDSS_DR12
8547,,,,63.104,,2.0193280000000002,SDSS_DR12
4992,,,,58.339,,1.866848,SDSS_DR12
1741,,,,52.856,,1.691392,SDSS_DR12
7643,,,,34.915,,1.11728,SDSS_DR12
1438,,,,46.576,,1.490432,SDSS_DR12
5547,,,,56.16,,1.7971199999999998,SDSS_DR12
1891,,,,53.558,,1.713856,SDSS_DR12
819,,,,44.081,,1.410592,SDSS_DR12
6647,,,,21.535,,0.6891200000000001,SDSS_DR12
1450,,,,74.87,,2.39584,SDSS_DR12
300,,,,33.365,,1.0676800000000002,SDSS_DR12
3454,,,,52.123,,1.6679359999999999,SDSS_DR12
3395,,,,49.67,,1.5894400000000002,SDSS_DR12
1779,,,,43.669,,1.397408,SDSS_DR12
8525,,,,49.01,,1.56832,SDSS_DR12
7263,,,,37.191,,1.190112,SDSS_DR12
8458,,,,43.54,,1.39328,SDSS_DR12
763,,,,77.033,,2.465056,SDSS_DR12
2202,,,,55.133,,1.764256,SDSS_DR12
692,,,,42.283,,1.353056,SDSS_DR12
3392,,,,56.996,,1.8238720000000002,SDSS_DR12
2377,,,,54.675,,1.7496,SDSS_DR12
6330,,,,65.488,,2.095616,SDSS_DR12
5526,,,,67.772,,2.1687040000000004,SDSS_DR12
5746,,,,37.063,,1.1860160000000002,SDSS_DR12
1070,,,,62.898,,2.0127360000000003,SDSS_DR12
5217,,,,88.67,,2.83744,SDSS_DR12
8234,,,,29.13,,0.93216,SDSS_DR12
5000,,,,47.209,,1.510688,SDSS_DR12
5718,,,,31.377,,1.004064,SDSS_DR12
4363,,,,55.635,,1.78032,SDSS_DR12
9564,,,,38.566,,1.234112,SDSS_DR12
4639,,,,20.551,,0.657632,SDSS_DR12
3947,,,,37.66,,1.20512,SDSS_DR12
897,,,,45.176,,1.445632,SDSS_DR12
2150,,,,63.135,,2.02032,SDSS_DR12
7521,,,,40.409,,1.293088,SDSS_DR12
883,,,,36.201,,1.1584320000000001,SDSS_DR12
248,,,,25.161,,0.8051520000000001,SDSS_DR12
7000,,,,58.133,,1.8602560000000001,SDSS_DR12
1382,,,,42.481,,1.3593920000000002,SDSS_DR12
2121,,,,34.634,,1.108288,SDSS_DR12
4604,,,,37.583,,1.202656,SDSS_DR12
4387,,,,63.653,,2.036896,SDSS_DR12
1302,,,,38.574,,1.234368,SDSS_DR12
788,,,,42.845,,1.37104,SDSS_DR12
3909,,,,35.359,,1.131488,SDSS_DR12
1574,,,,51.735,,1.65552,SDSS_DR12
3338,,,,30.947,,0.990304,SDSS_DR12
925,,,,60.098,,1.923136,SDSS_DR12
1030,,,,44.241,,1.415712,SDSS_DR12
4965,,,,73.36,,2.34752,SDSS_DR12
13788,,,,452.732,,14.487424,SDSS_DR12
998,,,,49.227,,1.575264,SDSS_DR12
11176,,,,94.826,,3.034432,SDSS_DR12
11431,,,,104.894,,3.356608,SDSS_DR12
4739,,,,283.073,,9.058335999999999,SDSS_DR12
14307,,,,52.239,,1.671648,SDSS_DR12
13222,,,,232.397,,7.436704,SDSS_DR12
11627,,,,255.013,,8.160416,SDSS_DR12
3294,,,,136.068,,4.354176000000001,SDSS_DR12
11134,,,,95.646,,3.0606720000000003,SDSS_DR12
11375,,,,63.442,,2.030144,SDSS_DR12
4402,,,,96.976,,3.103232,SDSS_DR12
16634,,,,256.241,,8.199712,SDSS_DR12
5734,,,,85.837,,2.7467840000000003,SDSS_DR12
8541,,,,140.721,,4.503072,SDSS_DR12
14348,,,,195.881,,6.268192,SDSS_DR12
11918,,,,153.077,,4.898464,SDSS_DR12
16394,,,,143.208,,4.582656,SDSS_DR12
6177,,,,121.053,,3.873696,SDSS_DR12
8656,,,,111.418,,3.565376,SDSS_DR12
1077,,,,30.145,,0.96464,SDSS_DR12
5692,,,,150.861,,4.827552,SDSS_DR12
1625,,,,48.564,,1.554048,SDSS_DR12
16341,,,,93.079,,2.978528,SDSS_DR12
14778,,,,116.89,,3.7404800000000002,SDSS_DR12
75,,,,58.55,,1.8736,SDSS_DR12
2151,,,,65.225,,2.0871999999999997,SDSS_DR12
3404,,,,124.53,,3.98496,SDSS_DR12
11530,,,,89.634,,2.868288,SDSS_DR12
32,,,,31.272,,1.000704,SDSS_DR12
13721,,,,167.884,,5.372287999999999,SDSS_DR12
12090,,,,98.083,,3.138656,SDSS_DR12
16283,,,,80.443,,2.574176,SDSS_DR12
1557,,,,38.76,,1.2403199999999999,SDSS_DR12
11446,,,,144.821,,4.634272,SDSS_DR12
17482,,,,68.431,,2.189792,SDSS_DR12
16633,,,,103.094,,3.2990079999999997,SDSS_DR12
8913,,,,59.999,,1.9199680000000001,SDSS_DR12
12071,,,,74.066,,2.370112,SDSS_DR12
4477,,,,60.923,,1.9495360000000002,SDSS_DR12
7629,,,,21.499,,0.687968,SDSS_DR12
10199,,,,120.106,,3.8433919999999997,SDSS_DR12
4880,,,,49.342,,1.578944,SDSS_DR12
15600,,,,109.486,,3.503552,SDSS_DR12
11954,,,,126.872,,4.059904,SDSS_DR12
16286,,,,55.929,,1.7897280000000002,SDSS_DR12
15671,,,,27.241,,0.871712,SDSS_DR12
11600,,,,51.945,,1.66224,SDSS_DR12
10510,,,,93.277,,2.984864,SDSS_DR12
12092,,,,136.661,,4.373152,SDSS_DR12
12488,,,,76.514,,2.448448,SDSS_DR12
15370,,,,107.691,,3.4461120000000003,SDSS_DR12
31,,,,83.402,,2.668864,SDSS_DR12
5442,,,,81.587,,2.610784,SDSS_DR12
3577,,,,71.19,,2.27808,SDSS_DR12
15734,,,,143.897,,4.604704,SDSS_DR12
14361,,,,101.017,,3.232544,SDSS_DR12
9523,,,,59.983,,1.919456,SDSS_DR12
1000,,,,18.539,,0.5932480000000001,SDSS_DR12
7907,,,,42.478,,1.359296,SDSS_DR12
2148,,,,59.261,,1.896352,SDSS_DR12
15774,,,,74.606,,2.3873919999999997,SDSS_DR12
13793,,,,69.503,,2.224096,SDSS_DR12
14775,,,,130.108,,4.163456,SDSS_DR12
15788,,,,35.814,,1.146048,SDSS_DR12
17555,,,,91.919,,2.941408,SDSS_DR12
13145,,,,108.531,,3.472992,SDSS_DR12
7411,,,,31.13,,0.9961599999999999,SDSS_DR12
5425,,,,73.362,,2.347584,SDSS_DR12
13894,,,,45.659,,1.461088,SDSS_DR12
11588,,,,98.487,,3.1515839999999997,SDSS_DR12
11539,,,,103.696,,3.318272,SDSS_DR12
15786,,,,111.234,,3.559488,SDSS_DR12
76,,,,37.83,,1.21056,SDSS_DR12
16573,,,,65.654,,2.100928,SDSS_DR12
8920,,,,39.689,,1.270048,SDSS_DR12
15,,,,37.158,,1.1890560000000001,SDSS_DR12
16334,,,,52.685,,1.68592,SDSS_DR12
16320,,,,47.685,,1.5259200000000002,SDSS_DR12
10254,,,,129.242,,4.135744,SDSS_DR12
5720,,,,63.422,,2.0295039999999998,SDSS_DR12
16258,,,,63.67,,2.03744,SDSS_DR12
11089,,,,41.662,,1.333184,SDSS_DR12
103,,,,39.381,,1.260192,SDSS_DR12
8908,,,,66.49,,2.12768,SDSS_DR12
13716,,,,106.683,,3.4138560000000004,SDSS_DR12
11593,,,,70.976,,2.271232,SDSS_DR12
3099,,,,62.051,,1.985632,SDSS_DR12
12977,,,,60.9,,1.9488,SDSS_DR12
13650,,,,111.297,,3.561504,SDSS_DR12
15678,,,,88.565,,2.83408,SDSS_DR12
12698,,,,48.253,,1.5440960000000001,SDSS_DR12
14805,,,,87.84,,2.81088,SDSS_DR12
12327,,,,48.582,,1.554624,SDSS_DR12
12778,,,,44.187,,1.413984,SDSS_DR12
11396,,,,31.398,,1.004736,SDSS_DR12
10263,,,,88.998,,2.8479360000000002,SDSS_DR12
13189,,,,39.405,,1.26096,SDSS_DR12
14303,,,,58.456,,1.870592,SDSS_DR12
15235,,,,86.672,,2.773504,SDSS_DR12
1643,,,,61.867,,1.979744,SDSS_DR12
14329,,,,78.816,,2.5221120000000004,SDSS_DR12
11538,,,,62.426,,1.997632,SDSS_DR12
17014,,,,91.845,,2.93904,SDSS_DR12
11499,,,,59.561,,1.905952,SDSS_DR12
1859,,,,23.309,,0.745888,SDSS_DR12
16444,,,,104.125,,3.332,SDSS_DR12
13568,,,,128.977,,4.127264,SDSS_DR12
16302,,,,82.097,,2.6271039999999997,SDSS_DR12
17559,,,,93.797,,3.001504,SDSS_DR12
13750,,,,87.016,,2.7845120000000003,SDSS_DR12
977,,,,44.373,,1.4199359999999999,SDSS_DR12
13784,,,,61.506,,1.968192,SDSS_DR12
8606,,,,59.168,,1.893376,SDSS_DR12
10149,,,,36.797,,1.1775039999999999,SDSS_DR12
4608,,,,77.459,,2.478688,SDSS_DR12
10524,,,,64.194,,2.054208,SDSS_DR12
4335,,,,42.311,,1.353952,SDSS_DR12
11153,,,,38.255,,1.2241600000000001,SDSS_DR12
13580,,,,46.505,,1.4881600000000001,SDSS_DR12
33,,,,34.326,,1.098432,SDSS_DR12
13586,,,,84.926,,2.717632,SDSS_DR12
12003,,,,64.132,,2.0522240000000003,SDSS_DR12
14333,,,,109.434,,3.501888,SDSS_DR12
14304,,,,24.932,,0.797824,SDSS_DR12
7758,,,,28.667,,0.917344,SDSS_DR12
12062,,,,90.239,,2.887648,SDSS_DR12
4281,,,,40.749,,1.303968,SDSS_DR12
13679,,,,54.928,,1.757696,SDSS_DR12
13743,,,,110.835,,3.54672,SDSS_DR12
12064,,,,73.555,,2.3537600000000003,SDSS_DR12
13177,,,,49.781,,1.592992,SDSS_DR12
11662,,,,96.663,,3.093216,SDSS_DR12
14091,,,,51.506,,1.648192,SDSS_DR12
16422,,,,77.48,,2.4793600000000002,SDSS_DR12
35,,,,19.952,,0.638464,SDSS_DR12
10385,,,,35.463,,1.134816,SDSS_DR12
2082,,,,36.146,,1.1566720000000001,SDSS_DR12
16628,,,,61.366,,1.9637120000000001,SDSS_DR12
16377,,,,80.763,,2.584416,SDSS_DR12
15127,,,,83.64,,2.67648,SDSS_DR12
14106,,,,43.286,,1.3851520000000002,SDSS_DR12
11070,,,,80.111,,2.563552,SDSS_DR12
5432,,,,58.735,,1.87952,SDSS_DR12
15325,,,,73.009,,2.336288,SDSS_DR12
13823,,,,85.286,,2.729152,SDSS_DR12
5553,,,,66.948,,2.142336,SDSS_DR12
12280,,,,73.233,,2.343456,SDSS_DR12
12727,,,,74.187,,2.373984,SDSS_DR12
16321,,,,30.715,,0.98288,SDSS_DR12
15631,,,,82.524,,2.640768,SDSS_DR12
16733,,,,78.343,,2.5069760000000003,SDSS_DR12
16323,,,,60.954,,1.950528,SDSS_DR12
5557,,,,51.857,,1.659424,SDSS_DR12
13113,,,,48.103,,1.539296,SDSS_DR12
10515,,,,57.022,,1.8247039999999999,SDSS_DR12
16653,,,,65.58,,2.09856,SDSS_DR12
10864,,,,37.456,,1.198592,SDSS_DR12
15591,,,,56.506,,1.808192,SDSS_DR12
9800,,,,39.122,,1.2519040000000001,SDSS_DR12
13877,,,,65.171,,2.085472,SDSS_DR12
11636,,,,42.263,,1.352416,SDSS_DR12
13483,,,,47.703,,1.526496,SDSS_DR12
12815,,,,24.681,,0.789792,SDSS_DR12
8791,,,,29.357,,0.939424,SDSS_DR12
13444,,,,33.903,,1.084896,SDSS_DR12
7643,,,,50.436,,1.613952,SDSS_DR12
15125,,,,64.703,,2.0704960000000003,SDSS_DR12
15197,,,,42.784,,1.369088,SDSS_DR12
17438,,,,71.219,,2.2790079999999997,SDSS_DR12
12976,,,,29.496,,0.9438719999999999,SDSS_DR12
2029,,,,47.233,,1.511456,SDSS_DR12
12965,,,,51.414,,1.645248,SDSS_DR12
16431,,,,60.838,,1.946816,SDSS_DR12
13210,,,,68.057,,2.177824,SDSS_DR12
16282,,,,50.999,,1.631968,SDSS_DR12
14277,,,,54.696,,1.750272,SDSS_DR12
8865,,,,72.547,,2.321504,SDSS_DR12
16380,,,,78.623,,2.5159360000000004,SDSS_DR12
17622,,,,87.418,,2.7973760000000003,SDSS_DR12
12455,,,,57.114,,1.827648,SDSS_DR12
13752,,,,81.035,,2.59312,SDSS_DR12
8535,,,,42.645,,1.36464,SDSS_DR12
1027,,,,32.392,,1.0365440000000001,SDSS_DR12
8619,,,,59.897,,1.916704,SDSS_DR12
12177,,,,43.836,,1.402752,SDSS_DR12
8918,,,,42.398,,1.3567360000000002,SDSS_DR12
12010,,,,60.546,,1.937472,SDSS_DR12
254,,,,28.823,,0.922336,SDSS_DR12
14767,,,,34.965,,1.11888,SDSS_DR12
12098,,,,60.412,,1.933184,SDSS_DR12
12219,,,,73.28,,2.34496,SDSS_DR12
15292,,,,78.646,,2.5166720000000002,SDSS_DR12
16696,,,,53.518,,1.712576,SDSS_DR12
3257,,,,35.948,,1.150336,SDSS_DR12
14097,,,,75.82,,2.42624,SDSS_DR12
14780,,,,31.802,,1.017664,SDSS_DR12
17705,,,,38.548,,1.2335360000000002,SDSS_DR12
10400,,,,34.432,,1.1018240000000001,SDSS_DR12
12493,,,,48.005,,1.5361600000000002,SDSS_DR12
10173,,,,34.589,,1.106848,SDSS_DR12
11392,,,,45.769,,1.464608,SDSS_DR12
3828,,,,92.396,,2.956672,SDSS_DR12
11410,,,,60.146,,1.9246720000000002,SDSS_DR12
16693,,,,60.039,,1.921248,SDSS_DR12
9716,,,,84.799,,2.7135680000000004,SDSS_DR12
12761,,,,115.395,,3.69264,SDSS_DR12
9487,,,,54.635,,1.7483199999999999,SDSS_DR12
16391,,,,65.697,,2.102304,SDSS_DR12
3124,,,,14.303,,0.45769600000000005,SDSS_DR12
14070,,,,59.855,,1.91536,SDSS_DR12
11993,,,,91.207,,2.918624,SDSS_DR12
12484,,,,55.428,,1.773696,SDSS_DR12
7410,,,,28.279,,0.9049280000000001,SDSS_DR12
8630,,,,55.68,,1.78176,SDSS_DR12
495,,,,31.161,,0.997152,SDSS_DR12
1895,,,,53.58,,1.71456,SDSS_DR12
17694,,,,37.576,,1.202432,SDSS_DR12
11078,,,,63.356,,2.0273920000000003,SDSS_DR12
5735,,,,66.283,,2.1210560000000003,SDSS_DR12
16555,,,,50.444,,1.614208,SDSS_DR12
15199,,,,57.703,,1.8464960000000001,SDSS_DR12
13132,,,,54.042,,1.729344,SDSS_DR12
87,,,,45.034,,1.441088,SDSS_DR12
12674,,,,51.218,,1.6389760000000002,SDSS_DR12
11423,,,,44.743,,1.4317760000000002,SDSS_DR12
16260,,,,74.446,,2.382272,SDSS_DR12
13653,,,,57.727,,1.847264,SDSS_DR12
14423,,,,76.329,,2.442528,SDSS_DR12
12236,,,,66.044,,2.1134079999999997,SDSS_DR12
1019,,,,52.852,,1.6912639999999999,SDSS_DR12
11544,,,,79.817,,2.554144,SDSS_DR12
11934,,,,79.302,,2.5376640000000004,SDSS_DR12
14261,,,,48.441,,1.5501120000000002,SDSS_DR12
11454,,,,50.95,,1.6304,SDSS_DR12
3315,,,,62.187,,1.989984,SDSS_DR12
4516,,,,69.635,,2.22832,SDSS_DR12
15335,,,,47.0,,1.504,SDSS_DR12
13550,,,,41.88,,1.34016,SDSS_DR12
5431,,,,85.609,,2.7394879999999997,SDSS_DR12
8584,,,,62.216,,1.990912,SDSS_DR12
15699,,,,65.435,,2.0939200000000002,SDSS_DR12
13645,,,,73.492,,2.351744,SDSS_DR12
16715,,,,108.001,,3.4560320000000004,SDSS_DR12
14726,,,,47.308,,1.513856,SDSS_DR12
14711,,,,85.816,,2.746112,SDSS_DR12
11748,,,,94.114,,3.011648,SDSS_DR12
16529,,,,59.036,,1.8891520000000002,SDSS_DR12
12752,,,,51.836,,1.658752,SDSS_DR12
99,,,,32.214,,1.030848,SDSS_DR12
7571,,,,47.186,,1.509952,SDSS_DR12
16710,,,,61.165,,1.95728,SDSS_DR12
12522,,,,34.753,,1.112096,SDSS_DR12
8579,,,,26.668,,0.853376,SDSS_DR12
11122,,,,40.532,,1.297024,SDSS_DR12
17626,,,,64.101,,2.051232,SDSS_DR12
13007,,,,33.956,,1.0865920000000002,SDSS_DR12
14143,,,,79.491,,2.543712,SDSS_DR12
11659,,,,51.833,,1.658656,SDSS_DR12
7316,,,,30.166,,0.9653120000000001,SDSS_DR12
17437,,,,50.367,,1.6117439999999998,SDSS_DR12
15739,,,,78.978,,2.5272959999999998,SDSS_DR12
13869,,,,45.629,,1.4601279999999999,SDSS_DR12
13611,,,,31.067,,0.994144,SDSS_DR12
4373,,,,51.32,,1.6422400000000001,SDSS_DR12
5639,,,,53.662,,1.717184,SDSS_DR12
11970,,,,45.885,,1.46832,SDSS_DR12
4810,,,,53.512,,1.7123840000000001,SDSS_DR12
16675,,,,57.405,,1.8369600000000001,SDSS_DR12
14289,,,,47.942,,1.534144,SDSS_DR12
12701,,,,46.308,,1.481856,SDSS_DR12
10318,,,,33.863,,1.083616,SDSS_DR12
13156,,,,61.648,,1.972736,SDSS_DR12
13665,,,,48.834,,1.562688,SDSS_DR12
14050,,,,40.687,,1.301984,SDSS_DR12
15239,,,,55.028,,1.760896,SDSS_DR12
17628,,,,64.612,,2.067584,SDSS_DR12
5426,,,,43.961,,1.406752,SDSS_DR12
14029,,,,59.986,,1.919552,SDSS_DR12
5678,,,,70.117,,2.2437440000000004,SDSS_DR12
4404,,,,33.094,,1.059008,SDSS_DR12
11651,,,,57.776,,1.8488320000000003,SDSS_DR12
13224,,,,47.794,,1.5294079999999999,SDSS_DR12
13133,,,,65.171,,2.085472,SDSS_DR12
13551,,,,56.285,,1.8011199999999998,SDSS_DR12
12665,,,,49.688,,1.590016,SDSS_DR12
12061,,,,43.697,,1.3983040000000002,SDSS_DR12
13206,,,,74.357,,2.379424,SDSS_DR12
13857,,,,73.722,,2.359104,SDSS_DR12
9280,,,,52.176,,1.669632,SDSS_DR12
